rho,lmbda,gamma,k,num_regions,trial,C_T,cr_q
0.8,15,0.00025,10,10,7,-14.252388412106498,0.7365
0.8,15,0.00025,10,10,8,-15.472827489409555,0.7475
0.8,15,0.00025,10,10,9,-14.050017295484265,0.789
0.8,15,0.00025,10,10,10,-15.494478358768273,0.7805
0.8,15,0.00025,10,10,11,-14.6846513907202,0.738
0.8,15,0.00025,10,10,12,-14.270246659444545,0.7135
0.8,15,0.00025,10,10,13,-14.273091667373052,0.784
0.8,15,0.00025,10,10,14,-14.133841699733141,0.759
0.8,15,0.00025,10,10,15,-15.092316957007617,0.766
0.8,15,0.00025,10,10,16,-14.3808081152322,0.7645
0.8,15,0.00025,10,10,17,-15.340884311876344,0.749
0.8,15,0.00025,10,10,18,-14.535829052966688,0.7575
0.8,15,0.00025,10,10,19,-15.286947492666862,0.758
0.8,15,0.00025,10,10,20,-14.978420027296217,0.765
0.8,15,0.00025,10,10,21,-15.246975014894144,0.727
0.8,15,0.00025,10,10,22,-14.805879268281512,0.758
0.8,15,0.00025,10,10,23,-15.050035202552094,0.7485
0.8,15,0.00025,10,10,24,-14.894319563785519,0.792
0.8,15,0.00025,10,10,25,-14.963253084614665,0.7735
0.8,15,0.00025,10,10,26,-14.326723986237978,0.789
0.8,15,0.00025,10,10,27,-14.40441783957611,0.7455
0.8,15,0.00025,10,10,28,-15.34759930365281,0.797
0.8,15,0.00025,10,10,29,-14.676650805211963,0.737
0.8,15,0.00025,10,10,30,-14.945590032152486,0.7515
0.8,15,0.00025,10,10,31,-15.55845677485891,0.7565
0.8,15,0.00025,10,10,32,-15.250756719076113,0.747
0.8,15,0.00025,10,10,33,-15.153230630333272,0.7535
0.8,15,0.00025,10,10,34,-14.271081303628566,0.758
0.8,15,0.00025,10,10,35,-14.060252961516165,0.7385
0.8,15,0.00025,10,10,36,-15.57256300799898,0.793
0.8,15,0.00025,10,10,37,-14.281595114087628,0.743
0.8,15,0.00025,10,10,38,-14.512673790291082,0.788
0.8,15,0.00025,10,10,39,-14.291630132407585,0.7535
0.8,15,0.00025,10,10,40,-14.194531921813706,0.756
0.8,15,0.00025,10,10,41,-14.11988390682054,0.757
0.8,15,0.00025,10,10,42,-14.595852230266816,0.754
0.8,15,0.00025,10,10,43,-14.922740694759629,0.76
0.8,15,0.00025,10,10,44,-14.899285267866093,0.747
0.8,15,0.00025,10,10,45,-15.369600763578365,0.7725
0.8,15,0.00025,10,10,46,-13.173003151212795,0.7415
0.8,15,0.00025,10,10,47,-14.119684162419134,0.779
0.8,15,0.00025,10,10,48,-14.33391766076364,0.7455
0.8,15,0.00025,10,10,49,-15.189856895324853,0.7565
0.8,15,0.00025,10,10,50,-15.378095719795455,0.769
0.8,15,0.00025,10,10,51,-14.830527831822124,0.7515
0.8,15,0.00025,10,10,52,-14.394273225855663,0.7745
0.8,15,0.00025,10,10,53,-13.280976083911213,0.7885
0.8,15,0.00025,10,10,54,-14.284156515816502,0.7485
0.8,15,0.00025,10,10,55,-15.011221055655334,0.7495
0.8,15,0.00025,10,10,56,-15.624964948669808,0.749
0.8,15,0.00025,10,10,57,-15.178772059986242,0.742
0.8,15,0.00025,10,10,58,-15.289813903043092,0.738
0.8,15,0.00025,10,10,59,-14.161172516558013,0.7335
0.8,15,0.00025,10,10,60,-14.309507269892377,0.75
0.8,15,0.00025,10,10,61,-14.09811942235136,0.739
0.8,15,0.00025,10,10,62,-13.320337337575166,0.769
0.8,15,0.00025,10,10,63,-15.00902541776012,0.751
0.8,15,0.00025,10,10,64,-14.455054816751382,0.7695
0.8,15,0.00025,10,10,65,-15.280686572901484,0.7655
0.8,15,0.00025,10,10,66,-15.238901189719439,0.7675
0.8,15,0.00025,10,10,67,-14.455300902778363,0.8035
0.8,15,0.00025,10,10,68,-14.57347197085392,0.7475
0.8,15,0.00025,10,10,69,-15.141695065980704,0.753
0.8,15,0.00025,10,10,70,-15.284184619611016,0.7165
0.8,15,0.00025,10,10,71,-14.284444410888756,0.745
0.8,15,0.00025,10,10,72,-14.213574183225484,0.773
0.8,15,0.00025,10,10,73,-13.771340847556262,0.7335
0.8,15,0.00025,10,10,74,-15.349244526307164,0.7345
0.8,15,0.00025,10,10,75,-14.38903142403712,0.775
0.8,15,0.00025,10,10,76,-15.34722916709533,0.7705
0.8,15,0.00025,10,10,77,-15.299846112082506,0.7705
0.8,15,0.00025,10,10,78,-14.964420407762223,0.7795
0.8,15,0.00025,10,10,79,-14.769657125798963,0.781
0.8,15,0.00025,10,10,80,-13.74551601907078,0.743
0.8,15,0.00025,10,10,81,-14.129695515113452,0.771
0.8,15,0.00025,10,10,82,-15.708299146097904,0.7795
0.8,15,0.00025,10,10,83,-14.250281200224464,0.7515
0.8,15,0.00025,10,10,84,-14.799631960296718,0.7835
0.8,15,0.00025,10,10,85,-14.714980017451163,0.776
0.8,15,0.00025,10,10,86,-15.152549639159654,0.768
0.8,15,0.00025,10,10,87,-15.014635491757218,0.786
0.8,15,0.00025,10,10,88,-14.60359742401404,0.7715
0.8,15,0.00025,10,10,89,-14.010720914319396,0.7525
0.8,15,0.00025,10,10,90,-13.341670332784343,0.785
0.8,15,0.00025,10,10,91,-15.086148699089414,0.7735
0.8,15,0.00025,10,10,92,-14.541527496727383,0.7425
0.8,15,0.00025,10,10,93,-15.024102904708753,0.7305
0.8,15,0.00025,10,10,94,-15.180552881541649,0.7645
0.8,15,0.00025,10,10,95,-14.791507124702598,0.763
0.8,15,0.00025,10,10,96,-13.796533297667672,0.7795
0.8,15,0.00025,10,10,97,-13.254900165991957,0.743
0.8,15,0.00025,10,10,98,-14.547105154046829,0.7315
0.8,15,0.00025,10,10,99,-14.761836928171178,0.7755
0.8,15,0.00025,10,20,0,-11.653078260795414,0.761
0.8,15,0.00025,10,20,1,-10.9378885079668,0.727
0.8,15,0.00025,10,20,2,-11.335248416394663,0.7705
0.8,15,0.00025,10,20,3,-11.160962003251932,0.798
0.8,15,0.00025,10,20,4,-10.784041274775696,0.79
0.8,15,0.00025,10,20,5,-10.731146294824502,0.7675
0.8,15,0.00025,10,20,6,-10.854046854812703,0.734
0.8,15,0.00025,10,20,7,-11.12739855326263,0.7365
0.8,15,0.00025,10,20,8,-11.421161346288958,0.7475
0.8,15,0.00025,10,20,9,-11.082138695670134,0.789
0.8,15,0.00025,10,20,10,-10.089128822006433,0.7805
0.8,15,0.00025,10,20,11,-11.304031274861979,0.738
0.8,15,0.00025,10,20,12,-11.138830008239543,0.7135
0.8,15,0.00025,10,20,13,-10.42424199154251,0.784
0.8,15,0.00025,10,20,14,-11.78530201382427,0.759
0.8,15,0.00025,10,20,15,-10.804326991188251,0.766
0.8,15,0.00025,10,20,16,-10.76026741647809,0.7645
0.8,15,0.00025,10,20,17,-10.567615902518638,0.749
0.8,15,0.00025,10,20,18,-11.144452134703174,0.7575
0.8,15,0.00025,10,20,19,-10.774834377089894,0.758
0.8,15,0.00025,10,20,20,-11.358756657840255,0.765
0.8,15,0.00025,10,20,21,-11.292546606811747,0.727
0.8,15,0.00025,10,20,22,-10.26404272878416,0.758
0.8,15,0.00025,10,20,23,-10.640582908393752,0.7485
0.8,15,0.00025,10,20,24,-11.258175990688729,0.792
0.8,15,0.00025,10,20,25,-10.291378007532499,0.7735
0.8,15,0.00025,10,20,26,-11.287268781299144,0.789
0.8,15,0.00025,10,20,27,-10.527058600218611,0.7455
0.8,15,0.00025,10,20,28,-10.14598870000196,0.797
0.8,15,0.00025,10,20,29,-10.929034089383522,0.737
0.8,15,0.00025,10,20,30,-11.434043391801875,0.7515
0.8,15,0.00025,10,20,31,-10.88984402485792,0.7565
0.8,15,0.00025,10,20,32,-10.958260098810712,0.747
0.8,15,0.00025,10,20,33,-10.67763711302422,0.7535
0.8,15,0.00025,10,20,34,-10.9137154699643,0.758
0.8,15,0.00025,10,20,35,-10.971963131988243,0.7385
0.8,15,0.00025,10,20,36,-10.332128189638988,0.793
0.8,15,0.00025,10,20,37,-11.63636741223899,0.743
0.8,15,0.00025,10,20,38,-9.912347040455295,0.788
0.8,15,0.00025,10,20,39,-10.594082514290543,0.7535
0.8,15,0.00025,10,20,40,-10.35768061862197,0.756
0.8,15,0.00025,10,20,41,-10.452570479179167,0.757
0.8,15,0.00025,10,20,42,-11.50276029727794,0.754
0.8,15,0.00025,10,20,43,-11.611510038926625,0.76
0.8,15,0.00025,10,20,44,-10.93042503093223,0.747
0.8,15,0.00025,10,20,45,-10.87929601084417,0.7725
0.8,15,0.00025,10,20,46,-9.913811971857962,0.7415
0.8,15,0.00025,10,20,47,-11.479016179137984,0.779
0.8,15,0.00025,10,20,48,-11.082754330873389,0.7455
0.8,15,0.00025,10,20,49,-10.494459483746436,0.7565
0.8,15,0.00025,10,20,50,-11.62922411254304,0.769
0.8,15,0.00025,10,20,51,-10.744952286956128,0.7515
0.8,15,0.00025,10,20,52,-11.08380333259285,0.7745
0.8,15,0.00025,10,20,53,-11.163081878550958,0.7885
0.8,15,0.00025,10,20,54,-10.55747153182284,0.7485
0.8,15,0.00025,10,20,55,-9.380532277907735,0.7495
0.8,15,0.00025,10,20,56,-10.826704630743965,0.749
0.8,15,0.00025,10,20,57,-10.769064349640924,0.742
0.8,15,0.00025,10,20,58,-11.178804943709139,0.738
0.8,15,0.00025,10,20,59,-10.370951698894498,0.7335
0.8,15,0.00025,10,20,60,-11.118100111812128,0.75
0.8,15,0.00025,10,20,61,-10.545272176553468,0.739
0.8,15,0.00025,10,20,62,-10.429568245530348,0.769
0.8,15,0.00025,10,20,63,-10.920624265267689,0.751
0.8,15,0.00025,10,20,64,-11.040370889775087,0.7695
0.8,15,0.00025,10,20,65,-11.318706376781856,0.7655
0.8,15,0.00025,10,20,66,-10.402948461339102,0.7675
0.8,15,0.00025,10,20,67,-9.78148308289666,0.8035
0.8,15,0.00025,10,20,68,-11.536508771939848,0.7475
0.8,15,0.00025,10,20,69,-11.392952778809915,0.753
0.8,15,0.00025,10,20,70,-11.117678619929565,0.7165
0.8,15,0.00025,10,20,71,-10.261530538939827,0.745
0.8,15,0.00025,10,20,72,-11.073130467231886,0.773
0.8,15,0.00025,10,20,73,-10.89204912709888,0.7335
0.8,15,0.00025,10,20,74,-11.196626662380924,0.7345
0.8,15,0.00025,10,20,75,-10.261856824924154,0.775
0.8,15,0.00025,10,20,76,-10.610865579607285,0.7705
0.8,15,0.00025,10,20,77,-11.451938807998799,0.7705
0.8,15,0.00025,10,20,78,-11.762777204133949,0.7795
0.8,15,0.00025,10,20,79,-11.001166184218372,0.781
0.8,15,0.00025,10,20,80,-10.900680775955434,0.743
0.8,15,0.00025,10,20,81,-10.854644019448436,0.771
0.8,15,0.00025,10,20,82,-11.378803733390718,0.7795
0.8,15,0.00025,10,20,83,-11.087298650334933,0.7515
0.8,15,0.00025,10,20,84,-10.888725609751136,0.7835
0.8,15,0.00025,10,20,85,-10.75582197656387,0.776
0.8,15,0.00025,10,20,86,-11.890947456777205,0.768
0.8,15,0.00025,10,20,87,-11.249993927127615,0.786
0.8,15,0.00025,10,20,88,-10.401414662756903,0.7715
0.8,15,0.00025,10,20,89,-11.089284091862519,0.7525
0.8,15,0.00025,10,20,90,-11.318161841848367,0.785
0.8,15,0.00025,10,20,91,-10.958729412941302,0.7735
0.8,15,0.00025,10,20,92,-11.154742916634099,0.7425
0.8,15,0.00025,10,20,93,-11.439561026488091,0.7305
0.8,15,0.00025,10,20,94,-9.159191197332992,0.7645
0.8,15,0.00025,10,20,95,-10.818561054703903,0.763
0.8,15,0.00025,10,20,96,-11.089355192153352,0.7795
0.8,15,0.00025,10,20,97,-10.890582189768798,0.743
0.8,15,0.00025,10,20,98,-11.321098827726571,0.7315
0.8,15,0.00025,10,20,99,-10.746264711483214,0.7755
0.8,15,0.00025,15,5,0,-21.896413835428163,0.8225
0.8,15,0.00025,15,5,1,-21.226853986611747,0.8335
0.8,15,0.00025,15,5,2,-21.805723420089397,0.835
0.8,15,0.00025,15,5,3,-21.395955743537357,0.831
0.8,15,0.00025,15,5,4,-20.664532457775195,0.8275
0.8,15,0.00025,15,5,5,-21.185279057869757,0.8175
0.8,15,0.00025,15,5,6,-21.6395610910167,0.8285
0.8,15,0.00025,15,5,7,-19.12363457942766,0.847
0.8,15,0.00025,15,5,8,-20.97202772554039,0.8245
0.8,15,0.00025,15,5,9,-20.799218636275874,0.8265
0.8,15,0.00025,15,5,10,-20.184036286306696,0.8445
0.8,15,0.00025,15,5,11,-21.27197416045339,0.8205
0.8,15,0.00025,15,5,12,-21.54494735789442,0.8225
0.8,15,0.00025,15,5,13,-21.369009584947477,0.821
0.8,15,0.00025,15,5,14,-21.401211996896166,0.8445
0.8,15,0.00025,15,5,15,-21.598244712356895,0.8295
0.8,15,0.00025,15,5,16,-21.070537215538746,0.8295
0.8,15,0.00025,15,5,17,-21.21322894707216,0.8035
0.8,15,0.00025,15,5,18,-21.958285035633796,0.8285
0.8,15,0.00025,15,5,19,-21.427843835825986,0.843
0.8,15,0.00025,15,5,20,-21.732384881069407,0.8345
0.8,15,0.00025,15,5,21,-21.865028669308597,0.844
0.8,15,0.00025,15,5,22,-21.055281122761595,0.827
0.8,15,0.00025,15,5,23,-21.683704452741253,0.822
0.8,15,0.00025,15,5,24,-21.556357525538186,0.844
0.8,15,0.00025,15,5,25,-21.707242842389277,0.8325
0.8,15,0.00025,15,5,26,-21.096073098921373,0.8445
0.8,15,0.00025,15,5,27,-20.83463279594067,0.838
0.8,15,0.00025,15,5,28,-21.533735028714638,0.821
0.8,15,0.00025,15,5,29,-20.266349498918657,0.8225
0.8,15,0.00025,15,5,30,-21.797140668647817,0.835
0.8,15,0.00025,15,5,31,-21.62638602342891,0.8245
0.8,15,0.00025,15,5,32,-21.51520597818126,0.843
0.8,15,0.00025,15,5,33,-21.725630406189914,0.837
0.8,15,0.00025,15,5,34,-21.700567743691728,0.842
0.8,15,0.00025,15,5,35,-20.368064807735994,0.8205
0.8,15,0.00025,15,5,36,-21.729264103946438,0.8315
0.8,15,0.00025,15,5,37,-21.588776693582222,0.836
0.8,15,0.00025,15,5,38,-21.881062338694377,0.8275
0.8,15,0.00025,15,5,39,-21.698956076028477,0.8365
0.8,15,0.00025,15,5,40,-21.007183404598575,0.8425
0.8,15,0.00025,15,5,41,-21.931401688433517,0.8475
0.8,15,0.00025,15,5,42,-21.387027629211858,0.834
0.8,15,0.00025,15,5,43,-21.17787625335566,0.8475
0.8,15,0.00025,15,5,44,-21.607995865968505,0.8365
0.8,15,0.00025,15,5,45,-21.811879873728426,0.841
0.8,15,0.00025,15,5,46,-21.567044575704923,0.838
0.8,15,0.00025,15,5,47,-21.713149347057854,0.816
0.8,15,0.00025,15,5,48,-21.57916286228093,0.833
0.8,15,0.00025,15,5,49,-21.175527479141753,0.825
0.8,15,0.00025,15,5,50,-21.484906230569674,0.8385
0.8,15,0.00025,15,5,51,-21.53329596600209,0.832
0.8,15,0.00025,15,5,52,-21.725205660839016,0.8475
0.8,15,0.00025,15,5,53,-21.947200979371146,0.8295
0.8,15,0.00025,15,5,54,-20.978943919604813,0.8465
0.8,15,0.00025,15,5,55,-21.53429112548587,0.8235
0.8,15,0.00025,15,5,56,-21.60374614086661,0.8215
0.8,15,0.00025,15,5,57,-21.6304253902823,0.8325
0.8,15,0.00025,15,5,58,-21.268815043941743,0.8385
0.8,15,0.00025,15,5,59,-21.35280743896546,0.839
0.8,15,0.00025,15,5,60,-21.487403384654176,0.8525
0.8,15,0.00025,15,5,61,-21.349575938780315,0.836
0.8,15,0.00025,15,5,62,-21.52779104459155,0.8195
0.8,15,0.00025,15,5,63,-20.75883776645572,0.8425
0.8,15,0.00025,15,5,64,-21.17408639724101,0.8355
0.8,15,0.00025,15,5,65,-21.756276057616628,0.848
0.8,15,0.00025,15,5,66,-21.913822392031644,0.828
0.8,15,0.00025,15,5,67,-21.67759471382669,0.8335
0.8,15,0.00025,15,5,68,-21.330225930532038,0.8325
0.8,15,0.00025,15,5,69,-21.80033053108939,0.816
0.8,15,0.00025,15,5,70,-21.589767190178854,0.8285
0.8,15,0.00025,15,5,71,-20.958619135381273,0.8395
0.8,15,0.00025,15,5,72,-22.046540023540118,0.849
0.8,15,0.00025,15,5,73,-21.667564321039666,0.8345
0.8,15,0.00025,15,5,74,-21.129570255646875,0.868
0.8,15,0.00025,15,5,75,-21.336861753339047,0.8295
0.8,15,0.00025,15,5,76,-21.372723946549737,0.8435
0.8,15,0.00025,15,5,77,-20.77498661562281,0.8345
0.8,15,0.00025,15,5,78,-21.975590858346973,0.865
0.8,15,0.00025,15,5,79,-21.02307915094472,0.815
0.8,15,0.00025,15,5,80,-21.136841184056234,0.825
0.8,15,0.00025,15,5,81,-21.6666693563612,0.799
0.8,15,0.00025,15,5,82,-21.70105347003439,0.8465
0.8,15,0.00025,15,5,83,-21.613311473648146,0.848
0.8,15,0.00025,15,5,84,-21.660644379623765,0.86
0.8,15,0.00025,15,5,85,-21.178866398130452,0.8315
0.8,15,0.00025,15,5,86,-21.637378397516958,0.833
0.8,15,0.00025,15,5,87,-20.64858232312747,0.861
0.8,15,0.00025,15,5,88,-21.84520255687587,0.841
0.8,15,0.00025,15,5,89,-21.46003820213247,0.826
0.8,15,0.00025,15,5,90,-21.76923872264749,0.833
0.8,15,0.00025,15,5,91,-21.619297845186267,0.821
0.8,15,0.00025,15,5,92,-21.550348553061923,0.8495
0.8,15,0.00025,15,5,93,-21.53780243815947,0.8375
0.8,15,0.00025,15,5,94,-20.950517984088783,0.819
0.8,15,0.00025,15,5,95,-21.642198807337948,0.8075
0.8,15,0.00025,15,5,96,-21.398399381725675,0.8355
0.8,15,0.00025,15,5,97,-22.095895034786324,0.832
0.8,15,0.00025,15,5,98,-21.392555257208222,0.8235
0.8,15,0.00025,15,5,99,-21.122107859890562,0.8365
0.8,15,0.00025,15,10,0,-14.623933697109548,0.8225
0.8,15,0.00025,15,10,1,-14.19908166646397,0.8335
0.8,15,0.00025,15,10,2,-14.41885752486484,0.835
0.8,15,0.00025,15,10,3,-14.904052689818744,0.831
0.8,15,0.00025,15,10,4,-15.241373657271803,0.8275
0.8,15,0.00025,15,10,5,-14.44579720790751,0.8175
0.8,15,0.00025,15,10,6,-15.317811387235666,0.8285
0.8,15,0.00025,15,10,7,-14.252388412106498,0.847
0.8,15,0.00025,15,10,8,-15.472827489409555,0.8245
0.8,15,0.00025,15,10,9,-14.050017295484265,0.8265
0.8,15,0.00025,15,10,10,-15.494478358768273,0.8445
0.8,15,0.00025,15,10,11,-14.6846513907202,0.8205
0.8,15,0.00025,15,10,12,-14.270246659444545,0.8225
0.8,15,0.00025,15,10,13,-14.273091667373052,0.821
0.8,15,0.00025,15,10,14,-14.133841699733141,0.8445
0.8,15,0.00025,15,10,15,-15.092316957007617,0.8295
0.8,15,0.00025,15,10,16,-14.3808081152322,0.8295
0.8,15,0.00025,15,10,17,-15.340884311876344,0.8035
0.8,15,0.00025,15,10,18,-14.535829052966688,0.8285
0.8,15,0.00025,15,10,19,-15.286947492666862,0.843
0.8,15,0.00025,15,10,20,-14.978420027296217,0.8345
0.8,15,0.00025,15,10,21,-15.246975014894144,0.844
0.8,15,0.00025,15,10,22,-14.805879268281512,0.827
0.8,15,0.00025,15,10,23,-15.050035202552094,0.822
0.8,15,0.00025,15,10,24,-14.894319563785519,0.844
0.8,15,0.00025,15,10,25,-14.963253084614665,0.8325
0.8,15,0.00025,15,10,26,-14.326723986237978,0.8445
0.8,15,0.00025,15,10,27,-14.40441783957611,0.838
0.8,15,0.00025,15,10,28,-15.34759930365281,0.821
0.8,15,0.00025,15,10,29,-14.676650805211963,0.8225
0.8,15,0.00025,15,10,30,-14.945590032152486,0.835
0.8,15,0.00025,15,10,31,-15.55845677485891,0.8245
0.8,15,0.00025,15,10,32,-15.250756719076113,0.843
0.8,15,0.00025,15,10,33,-15.153230630333272,0.837
0.8,15,0.00025,15,10,34,-14.271081303628566,0.842
0.8,15,0.00025,15,10,35,-14.060252961516165,0.8205
0.8,15,0.00025,15,10,36,-15.57256300799898,0.8315
0.8,15,0.00025,15,10,37,-14.281595114087628,0.836
0.8,15,0.00025,15,10,38,-14.512673790291082,0.8275
0.8,15,0.00025,15,10,39,-14.291630132407585,0.8365
0.8,15,0.00025,15,10,40,-14.194531921813706,0.8425
0.8,15,0.00025,15,10,41,-14.11988390682054,0.8475
0.8,15,0.00025,15,10,42,-14.595852230266816,0.834
0.8,15,0.00025,15,10,43,-14.922740694759629,0.8475
0.8,15,0.00025,15,10,44,-14.899285267866093,0.8365
0.8,15,0.00025,15,10,45,-15.369600763578365,0.841
0.8,15,0.00025,15,10,46,-13.173003151212795,0.838
0.8,15,0.00025,15,10,47,-14.119684162419134,0.816
0.8,15,0.00025,15,10,48,-14.33391766076364,0.833
0.8,15,0.00025,15,10,49,-15.189856895324853,0.825
0.8,15,0.00025,15,10,50,-15.378095719795455,0.8385
0.8,15,0.00025,15,10,51,-14.830527831822124,0.832
0.8,15,0.00025,15,10,52,-14.394273225855663,0.8475
0.8,15,0.00025,15,10,53,-13.280976083911213,0.8295
0.8,15,0.00025,15,10,54,-14.284156515816502,0.8465
0.8,15,0.00025,15,10,55,-15.011221055655334,0.8235
0.8,15,0.00025,15,10,56,-15.624964948669808,0.8215
0.8,15,0.00025,15,10,57,-15.178772059986242,0.8325
0.8,15,0.00025,15,10,58,-15.289813903043092,0.8385
0.8,15,0.00025,15,10,59,-14.161172516558013,0.839
0.8,15,0.00025,15,10,60,-14.309507269892377,0.8525
0.8,15,0.00025,15,10,61,-14.09811942235136,0.836
0.8,15,0.00025,15,10,62,-13.320337337575166,0.8195
0.8,15,0.00025,15,10,63,-15.00902541776012,0.8425
0.8,15,0.00025,15,10,64,-14.455054816751382,0.8355
0.8,15,0.00025,15,10,65,-15.280686572901484,0.848
0.8,15,0.00025,15,10,66,-15.238901189719439,0.828
0.8,15,0.00025,15,10,67,-14.455300902778363,0.8335
0.8,15,0.00025,15,10,68,-14.57347197085392,0.8325
0.8,15,0.00025,15,10,69,-15.141695065980704,0.816
0.8,15,0.00025,15,10,70,-15.284184619611016,0.8285
0.8,15,0.00025,15,10,71,-14.284444410888756,0.8395
0.8,15,0.00025,15,10,72,-14.213574183225484,0.849
0.8,15,0.00025,15,10,73,-13.771340847556262,0.8345
0.8,15,0.00025,15,10,74,-15.349244526307164,0.868
0.8,15,0.00025,15,10,75,-14.38903142403712,0.8295
0.8,15,0.00025,15,10,76,-15.34722916709533,0.8435
0.8,15,0.00025,15,10,77,-15.299846112082506,0.8345
0.8,15,0.00025,15,10,78,-14.964420407762223,0.865
0.8,15,0.00025,15,10,79,-14.769657125798963,0.815
0.8,15,0.00025,15,10,80,-13.74551601907078,0.825
0.8,15,0.00025,15,10,81,-14.129695515113452,0.799
0.8,15,0.00025,15,10,82,-15.708299146097904,0.8465
0.8,15,0.00025,15,10,83,-14.250281200224464,0.848
0.8,15,0.00025,15,10,84,-14.799631960296718,0.86
0.8,15,0.00025,15,10,85,-14.714980017451163,0.8315
0.8,15,0.00025,15,10,86,-15.152549639159654,0.833
0.8,15,0.00025,15,10,87,-15.014635491757218,0.861
0.8,15,0.00025,15,10,88,-14.60359742401404,0.841
0.8,15,0.00025,15,10,89,-14.010720914319396,0.826
0.8,15,0.00025,15,10,90,-13.341670332784343,0.833
0.8,15,0.00025,15,10,91,-15.086148699089414,0.821
0.8,15,0.00025,15,10,92,-14.541527496727383,0.8495
0.8,15,0.00025,15,10,93,-15.024102904708753,0.8375
0.8,15,0.00025,15,10,94,-15.180552881541649,0.819
0.8,15,0.00025,15,10,95,-14.791507124702598,0.8075
0.8,15,0.00025,15,10,96,-13.796533297667672,0.8355
0.8,15,0.00025,15,10,97,-13.254900165991957,0.832
0.8,15,0.00025,15,10,98,-14.547105154046829,0.8235
0.8,15,0.00025,15,10,99,-14.761836928171178,0.8365
0.8,15,0.00025,15,20,0,-11.653078260795414,0.8225
0.8,15,0.00025,15,20,1,-10.9378885079668,0.8335
0.8,15,0.00025,15,20,2,-11.335248416394663,0.835
0.8,15,0.00025,15,20,3,-11.160962003251932,0.831
0.8,15,0.00025,15,20,4,-10.784041274775696,0.8275
0.8,15,0.00025,15,20,5,-10.731146294824502,0.8175
0.8,15,0.00025,15,20,6,-10.854046854812703,0.8285
0.8,15,0.00025,15,20,7,-11.12739855326263,0.847
0.8,15,0.00025,15,20,8,-11.421161346288958,0.8245
0.8,15,0.00025,15,20,9,-11.082138695670134,0.8265
0.8,15,0.00025,15,20,10,-10.089128822006433,0.8445
0.8,15,0.00025,15,20,11,-11.304031274861979,0.8205
0.8,15,0.00025,15,20,12,-11.138830008239543,0.8225
0.8,15,0.00025,15,20,13,-10.42424199154251,0.821
0.8,15,0.00025,15,20,14,-11.78530201382427,0.8445
0.8,15,0.00025,15,20,15,-10.804326991188251,0.8295
0.8,15,0.00025,15,20,16,-10.76026741647809,0.8295
0.8,15,0.00025,15,20,17,-10.567615902518638,0.8035
0.8,15,0.00025,15,20,18,-11.144452134703174,0.8285
0.8,15,0.00025,15,20,19,-10.774834377089894,0.843
0.8,15,0.00025,15,20,20,-11.358756657840255,0.8345
0.8,15,0.00025,15,20,21,-11.292546606811747,0.844
0.8,15,0.00025,15,20,22,-10.26404272878416,0.827
0.8,15,0.00025,15,20,23,-10.640582908393752,0.822
0.8,15,0.00025,15,20,24,-11.258175990688729,0.844
0.8,15,0.00025,15,20,25,-10.291378007532499,0.8325
0.8,15,0.00025,15,20,26,-11.287268781299144,0.8445
0.8,15,0.00025,15,20,27,-10.527058600218611,0.838
0.8,15,0.00025,15,20,28,-10.14598870000196,0.821
0.8,15,0.00025,15,20,29,-10.929034089383522,0.8225
0.8,15,0.00025,15,20,30,-11.434043391801875,0.835
0.8,15,0.00025,15,20,31,-10.88984402485792,0.8245
0.8,15,0.00025,15,20,32,-10.958260098810712,0.843
0.8,15,0.00025,15,20,33,-10.67763711302422,0.837
0.8,15,0.00025,15,20,34,-10.9137154699643,0.842
0.8,15,0.00025,15,20,35,-10.971963131988243,0.8205
0.8,15,0.00025,15,20,36,-10.332128189638988,0.8315
0.8,15,0.00025,15,20,37,-11.63636741223899,0.836
0.8,15,0.00025,15,20,38,-9.912347040455295,0.8275
0.8,15,0.00025,15,20,39,-10.594082514290543,0.8365
0.8,15,0.00025,15,20,40,-10.35768061862197,0.8425
0.8,15,0.00025,15,20,41,-10.452570479179167,0.8475
0.8,15,0.00025,15,20,42,-11.50276029727794,0.834
0.8,15,0.00025,15,20,43,-11.611510038926625,0.8475
0.8,15,0.00025,15,20,44,-10.93042503093223,0.8365
0.8,15,0.00025,15,20,45,-10.87929601084417,0.841
0.8,15,0.00025,15,20,46,-9.913811971857962,0.838
0.8,15,0.00025,15,20,47,-11.479016179137984,0.816
0.8,15,0.00025,15,20,48,-11.082754330873389,0.833
0.8,15,0.00025,15,20,49,-10.494459483746436,0.825
0.8,15,0.00025,15,20,50,-11.62922411254304,0.8385
0.8,15,0.00025,15,20,51,-10.744952286956128,0.832
0.8,15,0.00025,15,20,52,-11.08380333259285,0.8475
0.8,15,0.00025,15,20,53,-11.163081878550958,0.8295
0.8,15,0.00025,15,20,54,-10.55747153182284,0.8465
0.8,15,0.00025,15,20,55,-9.380532277907735,0.8235
0.8,15,0.00025,15,20,56,-10.826704630743965,0.8215
0.8,15,0.00025,15,20,57,-10.769064349640924,0.8325
0.8,15,0.00025,15,20,58,-11.178804943709139,0.8385
0.8,15,0.00025,15,20,59,-10.370951698894498,0.839
0.8,15,0.00025,15,20,60,-11.118100111812128,0.8525
0.8,15,0.00025,15,20,61,-10.545272176553468,0.836
0.8,15,0.00025,15,20,62,-10.429568245530348,0.8195
0.8,15,0.00025,15,20,63,-10.920624265267689,0.8425
