lmbda,k,gamma,trial,model,rho,cr,C_T
13,15,0.00025,31,mixture_model,0.6,,
13,15,0.00025,31,mixture_model,0.7000000000000001,,
13,15,0.00025,31,mixture_model,0.8,,
13,15,0.00025,31,mixture_model,0.9,,
13,15,0.00025,31,true_distr,0.1,0.1445,2.6932424489323328
13,15,0.00025,31,true_distr,0.2,0.1445,2.6932424489323328
13,15,0.00025,31,true_distr,0.30000000000000004,0.1445,2.6932424489323328
13,15,0.00025,31,true_distr,0.4,0.1445,2.6932424489323328
13,15,0.00025,31,true_distr,0.5,0.1445,2.6932424489323328
13,15,0.00025,31,true_distr,0.6,0.1445,2.6932424489323328
13,15,0.00025,31,true_distr,0.7000000000000001,0.1445,2.6932424489323328
13,15,0.00025,31,true_distr,0.8,0.1445,2.6932424489323328
13,15,0.00025,31,true_distr,0.9,0.1445,2.6932424489323328
13,15,0.00025,32,mixed_model,0.1,,
13,15,0.00025,32,mixed_model,0.2,,
13,15,0.00025,32,mixed_model,0.30000000000000004,,
13,15,0.00025,32,mixed_model,0.4,,
13,15,0.00025,32,mixed_model,0.5,,
13,15,0.00025,32,mixed_model,0.6,,
13,15,0.00025,32,mixed_model,0.7000000000000001,,
13,15,0.00025,32,mixed_model,0.8,,
13,15,0.00025,32,mixed_model,0.9,,
13,15,0.00025,32,mixture_model,0.1,,
13,15,0.00025,32,mixture_model,0.2,,
13,15,0.00025,32,mixture_model,0.30000000000000004,,
13,15,0.00025,32,mixture_model,0.4,,
13,15,0.00025,32,mixture_model,0.5,,
13,15,0.00025,32,mixture_model,0.6,,
13,15,0.00025,32,mixture_model,0.7000000000000001,,
13,15,0.00025,32,mixture_model,0.8,,
13,15,0.00025,32,mixture_model,0.9,,
13,15,0.00025,32,true_distr,0.1,0.17,3.571707485081518
13,15,0.00025,32,true_distr,0.2,0.17,3.571707485081518
13,15,0.00025,32,true_distr,0.30000000000000004,0.17,3.571707485081518
13,15,0.00025,32,true_distr,0.4,0.17,3.571707485081518
13,15,0.00025,32,true_distr,0.5,0.17,3.571707485081518
13,15,0.00025,32,true_distr,0.6,0.17,3.571707485081518
13,15,0.00025,32,true_distr,0.7000000000000001,0.17,3.571707485081518
13,15,0.00025,32,true_distr,0.8,0.17,3.571707485081518
13,15,0.00025,32,true_distr,0.9,0.17,3.571707485081518
13,15,0.00025,33,mixed_model,0.1,,
13,15,0.00025,33,mixed_model,0.2,,
13,15,0.00025,33,mixed_model,0.30000000000000004,,
13,15,0.00025,33,mixed_model,0.4,,
13,15,0.00025,33,mixed_model,0.5,,
13,15,0.00025,33,mixed_model,0.6,,
13,15,0.00025,33,mixed_model,0.7000000000000001,,
13,15,0.00025,33,mixed_model,0.8,,
13,15,0.00025,33,mixed_model,0.9,,
13,15,0.00025,33,mixture_model,0.1,,
13,15,0.00025,33,mixture_model,0.2,,
13,15,0.00025,33,mixture_model,0.30000000000000004,,
13,15,0.00025,33,mixture_model,0.4,,
13,15,0.00025,33,mixture_model,0.5,,
13,15,0.00025,33,mixture_model,0.6,,
13,15,0.00025,33,mixture_model,0.7000000000000001,,
13,15,0.00025,33,mixture_model,0.8,,
13,15,0.00025,33,mixture_model,0.9,,
13,15,0.00025,33,true_distr,0.1,0.146,2.626283033613821
13,15,0.00025,33,true_distr,0.2,0.146,2.626283033613821
13,15,0.00025,33,true_distr,0.30000000000000004,0.146,2.626283033613821
13,15,0.00025,33,true_distr,0.4,0.146,2.626283033613821
13,15,0.00025,33,true_distr,0.5,0.146,2.626283033613821
13,15,0.00025,33,true_distr,0.6,0.146,2.626283033613821
13,15,0.00025,33,true_distr,0.7000000000000001,0.146,2.626283033613821
13,15,0.00025,33,true_distr,0.8,0.146,2.626283033613821
13,15,0.00025,33,true_distr,0.9,0.146,2.626283033613821
13,15,0.00025,34,mixed_model,0.1,,
13,15,0.00025,34,mixed_model,0.2,,
13,15,0.00025,34,mixed_model,0.30000000000000004,,
13,15,0.00025,34,mixed_model,0.4,,
13,15,0.00025,34,mixed_model,0.5,,
13,15,0.00025,34,mixed_model,0.6,,
13,15,0.00025,34,mixed_model,0.7000000000000001,,
13,15,0.00025,34,mixed_model,0.8,,
13,15,0.00025,34,mixed_model,0.9,,
13,15,0.00025,34,mixture_model,0.1,,
13,15,0.00025,34,mixture_model,0.2,,
13,15,0.00025,34,mixture_model,0.30000000000000004,,
13,15,0.00025,34,mixture_model,0.4,,
13,15,0.00025,34,mixture_model,0.5,,
13,15,0.00025,34,mixture_model,0.6,,
13,15,0.00025,34,mixture_model,0.7000000000000001,,
13,15,0.00025,34,mixture_model,0.8,,
13,15,0.00025,34,mixture_model,0.9,,
13,15,0.00025,34,true_distr,0.1,0.1435,2.8667208463785796
13,15,0.00025,34,true_distr,0.2,0.1435,2.8667208463785796
13,15,0.00025,34,true_distr,0.30000000000000004,0.1435,2.8667208463785796
13,15,0.00025,34,true_distr,0.4,0.1435,2.8667208463785796
13,15,0.00025,34,true_distr,0.5,0.1435,2.8667208463785796
13,15,0.00025,34,true_distr,0.6,0.1435,2.8667208463785796
13,15,0.00025,34,true_distr,0.7000000000000001,0.1435,2.8667208463785796
13,15,0.00025,34,true_distr,0.8,0.1435,2.8667208463785796
13,15,0.00025,34,true_distr,0.9,0.1435,2.8667208463785796
13,15,0.00025,35,mixed_model,0.1,,
13,15,0.00025,35,mixed_model,0.2,,
13,15,0.00025,35,mixed_model,0.30000000000000004,,
13,15,0.00025,35,mixed_model,0.4,,
13,15,0.00025,35,mixed_model,0.5,,
13,15,0.00025,35,mixed_model,0.6,,
13,15,0.00025,35,mixed_model,0.7000000000000001,,
13,15,0.00025,35,mixed_model,0.8,,
13,15,0.00025,35,mixed_model,0.9,,
13,15,0.00025,35,mixture_model,0.1,,
13,15,0.00025,35,mixture_model,0.2,,
13,15,0.00025,35,mixture_model,0.30000000000000004,,
13,15,0.00025,35,mixture_model,0.4,,
13,15,0.00025,35,mixture_model,0.5,,
13,15,0.00025,35,mixture_model,0.6,,
13,15,0.00025,35,mixture_model,0.7000000000000001,,
13,15,0.00025,35,mixture_model,0.8,,
13,15,0.00025,35,mixture_model,0.9,,
13,15,0.00025,35,true_distr,0.1,0.1785,3.5567713528324725
13,15,0.00025,35,true_distr,0.2,0.1785,3.5567713528324725
13,15,0.00025,35,true_distr,0.30000000000000004,0.1785,3.5567713528324725
13,15,0.00025,35,true_distr,0.4,0.1785,3.5567713528324725
13,15,0.00025,35,true_distr,0.5,0.1785,3.5567713528324725
13,15,0.00025,35,true_distr,0.6,0.1785,3.5567713528324725
13,15,0.00025,35,true_distr,0.7000000000000001,0.1785,3.5567713528324725
13,15,0.00025,35,true_distr,0.8,0.1785,3.5567713528324725
13,15,0.00025,35,true_distr,0.9,0.1785,3.5567713528324725
13,15,0.00025,36,mixed_model,0.1,,
13,15,0.00025,36,mixed_model,0.2,,
13,15,0.00025,36,mixed_model,0.30000000000000004,,
13,15,0.00025,36,mixed_model,0.4,,
13,15,0.00025,36,mixed_model,0.5,,
13,15,0.00025,36,mixed_model,0.6,,
13,15,0.00025,36,mixed_model,0.7000000000000001,,
13,15,0.00025,36,mixed_model,0.8,,
13,15,0.00025,36,mixed_model,0.9,,
13,15,0.00025,36,mixture_model,0.1,,
13,15,0.00025,36,mixture_model,0.2,,
13,15,0.00025,36,mixture_model,0.30000000000000004,,
13,15,0.00025,36,mixture_model,0.4,,
13,15,0.00025,36,mixture_model,0.5,,
13,15,0.00025,36,mixture_model,0.6,,
13,15,0.00025,36,mixture_model,0.7000000000000001,,
13,15,0.00025,36,mixture_model,0.8,,
13,15,0.00025,36,mixture_model,0.9,,
13,15,0.00025,36,true_distr,0.1,0.1595,2.7309091448512435
13,15,0.00025,36,true_distr,0.2,0.1595,2.7309091448512435
13,15,0.00025,36,true_distr,0.30000000000000004,0.1595,2.7309091448512435
13,15,0.00025,36,true_distr,0.4,0.1595,2.7309091448512435
13,15,0.00025,36,true_distr,0.5,0.1595,2.7309091448512435
13,15,0.00025,36,true_distr,0.6,0.1595,2.7309091448512435
13,15,0.00025,36,true_distr,0.7000000000000001,0.1595,2.7309091448512435
13,15,0.00025,36,true_distr,0.8,0.1595,2.7309091448512435
13,15,0.00025,36,true_distr,0.9,0.1595,2.7309091448512435
13,15,0.00025,37,mixed_model,0.1,,
13,15,0.00025,37,mixed_model,0.2,,
13,15,0.00025,37,mixed_model,0.30000000000000004,,
13,15,0.00025,37,mixed_model,0.4,,
13,15,0.00025,37,mixed_model,0.5,,
13,15,0.00025,37,mixed_model,0.6,,
13,15,0.00025,37,mixed_model,0.7000000000000001,,
13,15,0.00025,37,mixed_model,0.8,,
13,15,0.00025,37,mixed_model,0.9,,
13,15,0.00025,37,mixture_model,0.1,,
13,15,0.00025,37,mixture_model,0.2,,
13,15,0.00025,37,mixture_model,0.30000000000000004,,
13,15,0.00025,37,mixture_model,0.4,,
13,15,0.00025,37,mixture_model,0.5,,
13,15,0.00025,37,mixture_model,0.6,,
13,15,0.00025,37,mixture_model,0.7000000000000001,,
13,15,0.00025,37,mixture_model,0.8,,
13,15,0.00025,37,mixture_model,0.9,,
13,15,0.00025,37,true_distr,0.1,0.146,3.6785309982870005
13,15,0.00025,37,true_distr,0.2,0.146,3.6785309982870005
13,15,0.00025,37,true_distr,0.30000000000000004,0.146,3.6785309982870005
13,15,0.00025,37,true_distr,0.4,0.146,3.6785309982870005
13,15,0.00025,37,true_distr,0.5,0.146,3.6785309982870005
13,15,0.00025,37,true_distr,0.6,0.146,3.6785309982870005
13,15,0.00025,37,true_distr,0.7000000000000001,0.146,3.6785309982870005
13,15,0.00025,37,true_distr,0.8,0.146,3.6785309982870005
13,15,0.00025,37,true_distr,0.9,0.146,3.6785309982870005
13,15,0.00025,38,mixed_model,0.1,,
13,15,0.00025,38,mixed_model,0.2,,
13,15,0.00025,38,mixed_model,0.30000000000000004,,
13,15,0.00025,38,mixed_model,0.4,,
13,15,0.00025,38,mixed_model,0.5,,
13,15,0.00025,38,mixed_model,0.6,,
13,15,0.00025,38,mixed_model,0.7000000000000001,,
13,15,0.00025,38,mixed_model,0.8,,
13,15,0.00025,38,mixed_model,0.9,,
13,15,0.00025,38,mixture_model,0.1,,
13,15,0.00025,38,mixture_model,0.2,,
13,15,0.00025,38,mixture_model,0.30000000000000004,,
13,15,0.00025,38,mixture_model,0.4,,
13,15,0.00025,38,mixture_model,0.5,,
13,15,0.00025,38,mixture_model,0.6,,
13,15,0.00025,38,mixture_model,0.7000000000000001,,
13,15,0.00025,38,mixture_model,0.8,,
13,15,0.00025,38,mixture_model,0.9,,
13,15,0.00025,38,true_distr,0.1,0.153,3.033240448583797
13,15,0.00025,38,true_distr,0.2,0.153,3.033240448583797
13,15,0.00025,38,true_distr,0.30000000000000004,0.153,3.033240448583797
13,15,0.00025,38,true_distr,0.4,0.153,3.033240448583797
13,15,0.00025,38,true_distr,0.5,0.153,3.033240448583797
13,15,0.00025,38,true_distr,0.6,0.153,3.033240448583797
13,15,0.00025,38,true_distr,0.7000000000000001,0.153,3.033240448583797
13,15,0.00025,38,true_distr,0.8,0.153,3.033240448583797
13,15,0.00025,38,true_distr,0.9,0.153,3.033240448583797
13,15,0.00025,39,mixed_model,0.1,,
13,15,0.00025,39,mixed_model,0.2,,
13,15,0.00025,39,mixed_model,0.30000000000000004,,
13,15,0.00025,39,mixed_model,0.4,,
13,15,0.00025,39,mixed_model,0.5,,
13,15,0.00025,39,mixed_model,0.6,,
13,15,0.00025,39,mixed_model,0.7000000000000001,,
13,15,0.00025,39,mixed_model,0.8,,
13,15,0.00025,39,mixed_model,0.9,,
13,15,0.00025,39,mixture_model,0.1,,
13,15,0.00025,39,mixture_model,0.2,,
13,15,0.00025,39,mixture_model,0.30000000000000004,,
13,15,0.00025,39,mixture_model,0.4,,
13,15,0.00025,39,mixture_model,0.5,,
13,15,0.00025,39,mixture_model,0.6,,
13,15,0.00025,39,mixture_model,0.7000000000000001,,
13,15,0.00025,39,mixture_model,0.8,,
13,15,0.00025,39,mixture_model,0.9,,
13,15,0.00025,39,true_distr,0.1,0.139,3.3008650324250453
13,15,0.00025,39,true_distr,0.2,0.139,3.3008650324250453
13,15,0.00025,39,true_distr,0.30000000000000004,0.139,3.3008650324250453
13,15,0.00025,39,true_distr,0.4,0.139,3.3008650324250453
13,15,0.00025,39,true_distr,0.5,0.139,3.3008650324250453
13,15,0.00025,39,true_distr,0.6,0.139,3.3008650324250453
13,15,0.00025,39,true_distr,0.7000000000000001,0.139,3.3008650324250453
13,15,0.00025,39,true_distr,0.8,0.139,3.3008650324250453
13,15,0.00025,39,true_distr,0.9,0.139,3.3008650324250453
13,15,0.00025,40,mixed_model,0.1,,
13,15,0.00025,40,mixed_model,0.2,,
13,15,0.00025,40,mixed_model,0.30000000000000004,,
13,15,0.00025,40,mixed_model,0.4,,
13,15,0.00025,40,mixed_model,0.5,,
13,15,0.00025,40,mixed_model,0.6,,
13,15,0.00025,40,mixed_model,0.7000000000000001,,
13,15,0.00025,40,mixed_model,0.8,,
13,15,0.00025,40,mixed_model,0.9,,
13,15,0.00025,40,mixture_model,0.1,,
13,15,0.00025,40,mixture_model,0.2,,
13,15,0.00025,40,mixture_model,0.30000000000000004,,
13,15,0.00025,40,mixture_model,0.4,,
13,15,0.00025,40,mixture_model,0.5,,
13,15,0.00025,40,mixture_model,0.6,,
13,15,0.00025,40,mixture_model,0.7000000000000001,,
13,15,0.00025,40,mixture_model,0.8,,
13,15,0.00025,40,mixture_model,0.9,,
13,15,0.00025,40,true_distr,0.1,0.1525,2.4538249066783573
13,15,0.00025,40,true_distr,0.2,0.1525,2.4538249066783573
13,15,0.00025,40,true_distr,0.30000000000000004,0.1525,2.4538249066783573
13,15,0.00025,40,true_distr,0.4,0.1525,2.4538249066783573
13,15,0.00025,40,true_distr,0.5,0.1525,2.4538249066783573
13,15,0.00025,40,true_distr,0.6,0.1525,2.4538249066783573
13,15,0.00025,40,true_distr,0.7000000000000001,0.1525,2.4538249066783573
13,15,0.00025,40,true_distr,0.8,0.1525,2.4538249066783573
13,15,0.00025,40,true_distr,0.9,0.1525,2.4538249066783573
13,15,0.00025,41,mixed_model,0.1,,
13,15,0.00025,41,mixed_model,0.2,,
13,15,0.00025,41,mixed_model,0.30000000000000004,,
13,15,0.00025,41,mixed_model,0.4,,
13,15,0.00025,41,mixed_model,0.5,,
13,15,0.00025,41,mixed_model,0.6,,
13,15,0.00025,41,mixed_model,0.7000000000000001,,
13,15,0.00025,41,mixed_model,0.8,,
13,15,0.00025,41,mixed_model,0.9,,
13,15,0.00025,41,mixture_model,0.1,,
13,15,0.00025,41,mixture_model,0.2,,
13,15,0.00025,41,mixture_model,0.30000000000000004,,
13,15,0.00025,41,mixture_model,0.4,,
13,15,0.00025,41,mixture_model,0.5,,
13,15,0.00025,41,mixture_model,0.6,,
13,15,0.00025,41,mixture_model,0.7000000000000001,,
13,15,0.00025,41,mixture_model,0.8,,
13,15,0.00025,41,mixture_model,0.9,,
13,15,0.00025,41,true_distr,0.1,0.1575,3.060570494096233
13,15,0.00025,41,true_distr,0.2,0.1575,3.060570494096233
13,15,0.00025,41,true_distr,0.30000000000000004,0.1575,3.060570494096233
13,15,0.00025,41,true_distr,0.4,0.1575,3.060570494096233
13,15,0.00025,41,true_distr,0.5,0.1575,3.060570494096233
13,15,0.00025,41,true_distr,0.6,0.1575,3.060570494096233
13,15,0.00025,41,true_distr,0.7000000000000001,0.1575,3.060570494096233
13,15,0.00025,41,true_distr,0.8,0.1575,3.060570494096233
13,15,0.00025,41,true_distr,0.9,0.1575,3.060570494096233
13,15,0.00025,42,mixed_model,0.1,,
13,15,0.00025,42,mixed_model,0.2,,
13,15,0.00025,42,mixed_model,0.30000000000000004,,
13,15,0.00025,42,mixed_model,0.4,,
13,15,0.00025,42,mixed_model,0.5,,
13,15,0.00025,42,mixed_model,0.6,,
13,15,0.00025,42,mixed_model,0.7000000000000001,,
13,15,0.00025,42,mixed_model,0.8,,
13,15,0.00025,42,mixed_model,0.9,,
13,15,0.00025,42,mixture_model,0.1,,
13,15,0.00025,42,mixture_model,0.2,,
13,15,0.00025,42,mixture_model,0.30000000000000004,,
13,15,0.00025,42,mixture_model,0.4,,
13,15,0.00025,42,mixture_model,0.5,,
13,15,0.00025,42,mixture_model,0.6,,
13,15,0.00025,42,mixture_model,0.7000000000000001,,
13,15,0.00025,42,mixture_model,0.8,,
13,15,0.00025,42,mixture_model,0.9,,
13,15,0.00025,42,true_distr,0.1,0.14,2.969825215764672
13,15,0.00025,42,true_distr,0.2,0.14,2.969825215764672
13,15,0.00025,42,true_distr,0.30000000000000004,0.14,2.969825215764672
13,15,0.00025,42,true_distr,0.4,0.14,2.969825215764672
13,15,0.00025,42,true_distr,0.5,0.14,2.969825215764672
13,15,0.00025,42,true_distr,0.6,0.14,2.969825215764672
13,15,0.00025,42,true_distr,0.7000000000000001,0.14,2.969825215764672
13,15,0.00025,42,true_distr,0.8,0.14,2.969825215764672
13,15,0.00025,42,true_distr,0.9,0.14,2.969825215764672
13,15,0.00025,43,mixed_model,0.1,,
13,15,0.00025,43,mixed_model,0.2,,
13,15,0.00025,43,mixed_model,0.30000000000000004,,
13,15,0.00025,43,mixed_model,0.4,,
13,15,0.00025,43,mixed_model,0.5,,
13,15,0.00025,43,mixed_model,0.6,,
13,15,0.00025,43,mixed_model,0.7000000000000001,,
13,15,0.00025,43,mixed_model,0.8,,
13,15,0.00025,43,mixed_model,0.9,,
13,15,0.00025,43,mixture_model,0.1,,
13,15,0.00025,43,mixture_model,0.2,,
13,15,0.00025,43,mixture_model,0.30000000000000004,,
13,15,0.00025,43,mixture_model,0.4,,
13,15,0.00025,43,mixture_model,0.5,,
13,15,0.00025,43,mixture_model,0.6,,
13,15,0.00025,43,mixture_model,0.7000000000000001,,
13,15,0.00025,43,mixture_model,0.8,,
13,15,0.00025,43,mixture_model,0.9,,
13,15,0.00025,43,true_distr,0.1,0.151,3.2452535351524694
13,15,0.00025,43,true_distr,0.2,0.151,3.2452535351524694
13,15,0.00025,43,true_distr,0.30000000000000004,0.151,3.2452535351524694
13,15,0.00025,43,true_distr,0.4,0.151,3.2452535351524694
13,15,0.00025,43,true_distr,0.5,0.151,3.2452535351524694
13,15,0.00025,43,true_distr,0.6,0.151,3.2452535351524694
13,15,0.00025,43,true_distr,0.7000000000000001,0.151,3.2452535351524694
13,15,0.00025,43,true_distr,0.8,0.151,3.2452535351524694
13,15,0.00025,43,true_distr,0.9,0.151,3.2452535351524694
13,15,0.00025,44,mixed_model,0.1,,
13,15,0.00025,44,mixed_model,0.2,,
13,15,0.00025,44,mixed_model,0.30000000000000004,,
13,15,0.00025,44,mixed_model,0.4,,
13,15,0.00025,44,mixed_model,0.5,,
13,15,0.00025,44,mixed_model,0.6,,
13,15,0.00025,44,mixed_model,0.7000000000000001,,
13,15,0.00025,44,mixed_model,0.8,,
13,15,0.00025,44,mixed_model,0.9,,
13,15,0.00025,44,mixture_model,0.1,,
13,15,0.00025,44,mixture_model,0.2,,
13,15,0.00025,44,mixture_model,0.30000000000000004,,
13,15,0.00025,44,mixture_model,0.4,,
13,15,0.00025,44,mixture_model,0.5,,
13,15,0.00025,44,mixture_model,0.6,,
13,15,0.00025,44,mixture_model,0.7000000000000001,,
13,15,0.00025,44,mixture_model,0.8,,
13,15,0.00025,44,mixture_model,0.9,,
13,15,0.00025,44,true_distr,0.1,0.1335,3.1440717399198594
13,15,0.00025,44,true_distr,0.2,0.1335,3.1440717399198594
13,15,0.00025,44,true_distr,0.30000000000000004,0.1335,3.1440717399198594
13,15,0.00025,44,true_distr,0.4,0.1335,3.1440717399198594
13,15,0.00025,44,true_distr,0.5,0.1335,3.1440717399198594
13,15,0.00025,44,true_distr,0.6,0.1335,3.1440717399198594
13,15,0.00025,44,true_distr,0.7000000000000001,0.1335,3.1440717399198594
13,15,0.00025,44,true_distr,0.8,0.1335,3.1440717399198594
13,15,0.00025,44,true_distr,0.9,0.1335,3.1440717399198594
13,15,0.00025,45,mixed_model,0.1,,
13,15,0.00025,45,mixed_model,0.2,,
13,15,0.00025,45,mixed_model,0.30000000000000004,,
13,15,0.00025,45,mixed_model,0.4,,
13,15,0.00025,45,mixed_model,0.5,,
13,15,0.00025,45,mixed_model,0.6,,
13,15,0.00025,45,mixed_model,0.7000000000000001,,
13,15,0.00025,45,mixed_model,0.8,,
13,15,0.00025,45,mixed_model,0.9,,
13,15,0.00025,45,mixture_model,0.1,,
13,15,0.00025,45,mixture_model,0.2,,
13,15,0.00025,45,mixture_model,0.30000000000000004,,
13,15,0.00025,45,mixture_model,0.4,,
13,15,0.00025,45,mixture_model,0.5,,
13,15,0.00025,45,mixture_model,0.6,,
13,15,0.00025,45,mixture_model,0.7000000000000001,,
13,15,0.00025,45,mixture_model,0.8,,
13,15,0.00025,45,mixture_model,0.9,,
13,15,0.00025,45,true_distr,0.1,0.161,3.6528184409898823
13,15,0.00025,45,true_distr,0.2,0.161,3.6528184409898823
13,15,0.00025,45,true_distr,0.30000000000000004,0.161,3.6528184409898823
13,15,0.00025,45,true_distr,0.4,0.161,3.6528184409898823
13,15,0.00025,45,true_distr,0.5,0.161,3.6528184409898823
13,15,0.00025,45,true_distr,0.6,0.161,3.6528184409898823
13,15,0.00025,45,true_distr,0.7000000000000001,0.161,3.6528184409898823
13,15,0.00025,45,true_distr,0.8,0.161,3.6528184409898823
13,15,0.00025,45,true_distr,0.9,0.161,3.6528184409898823
13,15,0.00025,46,mixed_model,0.1,,
13,15,0.00025,46,mixed_model,0.2,,
13,15,0.00025,46,mixed_model,0.30000000000000004,,
13,15,0.00025,46,mixed_model,0.4,,
13,15,0.00025,46,mixed_model,0.5,,
13,15,0.00025,46,mixed_model,0.6,,
13,15,0.00025,46,mixed_model,0.7000000000000001,,
13,15,0.00025,46,mixed_model,0.8,,
13,15,0.00025,46,mixed_model,0.9,,
13,15,0.00025,46,mixture_model,0.1,,
13,15,0.00025,46,mixture_model,0.2,,
13,15,0.00025,46,mixture_model,0.30000000000000004,,
13,15,0.00025,46,mixture_model,0.4,,
13,15,0.00025,46,mixture_model,0.5,,
13,15,0.00025,46,mixture_model,0.6,,
13,15,0.00025,46,mixture_model,0.7000000000000001,,
13,15,0.00025,46,mixture_model,0.8,,
13,15,0.00025,46,mixture_model,0.9,,
13,15,0.00025,46,true_distr,0.1,0.174,3.781476141825303
13,15,0.00025,46,true_distr,0.2,0.174,3.781476141825303
13,15,0.00025,46,true_distr,0.30000000000000004,0.174,3.781476141825303
13,15,0.00025,46,true_distr,0.4,0.174,3.781476141825303
13,15,0.00025,46,true_distr,0.5,0.174,3.781476141825303
13,15,0.00025,46,true_distr,0.6,0.174,3.781476141825303
13,15,0.00025,46,true_distr,0.7000000000000001,0.174,3.781476141825303
13,15,0.00025,46,true_distr,0.8,0.174,3.781476141825303
13,15,0.00025,46,true_distr,0.9,0.174,3.781476141825303
13,15,0.00025,47,mixed_model,0.1,,
13,15,0.00025,47,mixed_model,0.2,,
13,15,0.00025,47,mixed_model,0.30000000000000004,,
13,15,0.00025,47,mixed_model,0.4,,
13,15,0.00025,47,mixed_model,0.5,,
13,15,0.00025,47,mixed_model,0.6,,
13,15,0.00025,47,mixed_model,0.7000000000000001,,
13,15,0.00025,47,mixed_model,0.8,,
13,15,0.00025,47,mixed_model,0.9,,
13,15,0.00025,47,mixture_model,0.1,,
13,15,0.00025,47,mixture_model,0.2,,
13,15,0.00025,47,mixture_model,0.30000000000000004,,
13,15,0.00025,47,mixture_model,0.4,,
13,15,0.00025,47,mixture_model,0.5,,
13,15,0.00025,47,mixture_model,0.6,,
13,15,0.00025,47,mixture_model,0.7000000000000001,,
13,15,0.00025,47,mixture_model,0.8,,
13,15,0.00025,47,mixture_model,0.9,,
13,15,0.00025,47,true_distr,0.1,0.169,4.123486830907868
13,15,0.00025,47,true_distr,0.2,0.169,4.123486830907868
13,15,0.00025,47,true_distr,0.30000000000000004,0.169,4.123486830907868
13,15,0.00025,47,true_distr,0.4,0.169,4.123486830907868
13,15,0.00025,47,true_distr,0.5,0.169,4.123486830907868
13,15,0.00025,47,true_distr,0.6,0.169,4.123486830907868
13,15,0.00025,47,true_distr,0.7000000000000001,0.169,4.123486830907868
13,15,0.00025,47,true_distr,0.8,0.169,4.123486830907868
13,15,0.00025,47,true_distr,0.9,0.169,4.123486830907868
13,15,0.00025,48,mixed_model,0.1,,
13,15,0.00025,48,mixed_model,0.2,,
13,15,0.00025,48,mixed_model,0.30000000000000004,,
13,15,0.00025,48,mixed_model,0.4,,
13,15,0.00025,48,mixed_model,0.5,,
13,15,0.00025,48,mixed_model,0.6,,
13,15,0.00025,48,mixed_model,0.7000000000000001,,
13,15,0.00025,48,mixed_model,0.8,,
13,15,0.00025,48,mixed_model,0.9,,
13,15,0.00025,48,mixture_model,0.1,,
13,15,0.00025,48,mixture_model,0.2,,
13,15,0.00025,48,mixture_model,0.30000000000000004,,
13,15,0.00025,48,mixture_model,0.4,,
13,15,0.00025,48,mixture_model,0.5,,
13,15,0.00025,48,mixture_model,0.6,,
13,15,0.00025,48,mixture_model,0.7000000000000001,,
13,15,0.00025,48,mixture_model,0.8,,
